,Junction,Vehicles,Year,Month,Day,DayOfWeek,Hour,Minute,Vehicles_Lag1,Vehicles_Lag3,Vehicles_Mean,Vehicles_Std
24070,2,19,2016,11,29,1,22,0,24.0,20.0,21.0,2.645751311061621
24071,2,20,2016,11,29,1,23,0,19.0,20.0,21.0,2.645751311061621
24072,2,18,2016,11,30,2,0,0,20.0,24.0,19.0,0.9999999999915894
24073,2,18,2016,11,30,2,1,0,18.0,19.0,18.666666666666668,1.154700538371888
24074,2,19,2016,11,30,2,2,0,18.0,20.0,18.333333333333332,0.5773502691747402
24075,2,18,2016,11,30,2,3,0,19.0,18.0,18.333333333333332,0.5773502691747402
24076,2,12,2016,11,30,2,4,0,18.0,18.0,16.333333333333332,3.7859388971977657
24077,2,12,2016,11,30,2,5,0,12.0,19.0,14.0,3.4641016151349255
24078,2,14,2016,11,30,2,6,0,12.0,18.0,12.666666666666666,1.154700538370441
24079,2,13,2016,11,30,2,7,0,14.0,12.0,13.0,0.9999999999899201
24080,2,14,2016,11,30,2,8,0,13.0,12.0,13.666666666666666,0.5773502691724905
24081,2,16,2016,11,30,2,9,0,14.0,14.0,14.333333333333334,1.527525231645593
24082,2,14,2016,11,30,2,10,0,16.0,13.0,14.666666666666666,1.1547005383709277
24083,2,18,2016,11,30,2,11,0,14.0,14.0,16.0,1.999999999995381
24084,2,16,2016,11,30,2,12,0,18.0,16.0,16.0,1.999999999995381
24085,2,15,2016,11,30,2,13,0,16.0,14.0,16.333333333333332,1.5275252316459602
24086,2,19,2016,11,30,2,14,0,15.0,18.0,16.666666666666668,2.081665999461785
24087,2,18,2016,11,30,2,15,0,19.0,16.0,17.333333333333332,2.081665999461875
24088,2,20,2016,11,30,2,16,0,18.0,15.0,19.0,0.9999999999915996
24089,2,20,2016,11,30,2,17,0,20.0,19.0,19.333333333333332,1.1547005383720568
24090,2,16,2016,11,30,2,18,0,20.0,18.0,18.666666666666668,2.3094010767548263
24091,2,22,2016,11,30,2,19,0,16.0,20.0,19.333333333333332,3.0550504633011752
24092,2,24,2016,11,30,2,20,0,22.0,20.0,20.666666666666668,4.163331998930359
24093,2,21,2016,11,30,2,21,0,24.0,16.0,22.333333333333332,1.5275252316470516
24094,2,21,2016,11,30,2,22,0,21.0,22.0,22.0,1.7320508075645071
24095,2,18,2016,11,30,2,23,0,21.0,24.0,20.0,1.7320508075641872
24096,2,20,2016,12,1,3,0,0,18.0,21.0,19.666666666666668,1.527525231646568
24097,2,19,2016,12,1,3,1,0,20.0,21.0,19.0,0.9999999999915996
24098,2,15,2016,12,1,3,2,0,19.0,18.0,18.0,2.6457513110613107
24099,2,16,2016,12,1,3,3,0,15.0,20.0,16.666666666666668,2.0816659994617868
24100,2,13,2016,12,1,3,4,0,16.0,19.0,14.666666666666666,1.5275252316456636
24101,2,10,2016,12,1,3,5,0,13.0,15.0,13.0,2.999999999996648
24102,2,14,2016,12,1,3,6,0,10.0,16.0,12.333333333333334,2.081665999461214
24103,2,13,2016,12,1,3,7,0,14.0,13.0,12.333333333333334,2.081665999461214
24104,2,12,2016,12,1,3,8,0,13.0,10.0,13.0,0.9999999999899425
24105,2,14,2016,12,1,3,9,0,12.0,14.0,13.0,0.9999999999899425
24106,2,14,2016,12,1,3,10,0,14.0,13.0,13.333333333333334,1.1547005383706204
24107,2,18,2016,12,1,3,11,0,14.0,12.0,15.333333333333334,2.3094010767544244
24108,2,18,2016,12,1,3,12,0,18.0,14.0,16.666666666666668,2.3094010767545825
24109,2,16,2016,12,1,3,13,0,18.0,14.0,17.333333333333332,1.1547005383715692
24110,2,19,2016,12,1,3,14,0,16.0,18.0,17.666666666666668,1.5275252316461991
24111,2,16,2016,12,1,3,15,0,19.0,18.0,17.0,1.732050807563702
24112,2,18,2016,12,1,3,16,0,16.0,16.0,17.666666666666668,1.5275252316461991
24113,2,18,2016,12,1,3,17,0,18.0,19.0,17.333333333333332,1.1547005383715692
24114,2,23,2016,12,1,3,18,0,18.0,16.0,19.666666666666668,2.8867513459452794
24115,2,19,2016,12,1,3,19,0,23.0,18.0,20.0,2.6457513110615163
24116,2,22,2016,12,1,3,20,0,19.0,18.0,21.333333333333332,2.081665999462403
24117,2,20,2016,12,1,3,21,0,22.0,23.0,20.333333333333332,1.527525231646682
24118,2,25,2016,12,1,3,22,0,20.0,19.0,22.333333333333332,2.5166114784206086
24119,2,22,2016,12,1,3,23,0,25.0,22.0,22.333333333333332,2.5166114784206086
24120,2,21,2016,12,2,4,0,0,22.0,20.0,22.666666666666668,2.081665999462582
24121,2,16,2016,12,2,4,1,0,21.0,25.0,19.666666666666668,3.2145502536617614
24122,2,16,2016,12,2,4,2,0,16.0,22.0,17.666666666666668,2.88675134594509
24123,2,17,2016,12,2,4,3,0,16.0,21.0,16.333333333333332,0.577350269173796
24124,2,14,2016,12,2,4,4,0,17.0,16.0,15.666666666666666,1.5275252316458443
24125,2,12,2016,12,2,4,5,0,14.0,16.0,14.333333333333334,2.516611478419734
24126,2,10,2016,12,2,4,6,0,12.0,17.0,12.0,1.9999999999948375
24127,2,13,2016,12,2,4,7,0,10.0,14.0,11.666666666666666,1.527525231645127
24128,2,13,2016,12,2,4,8,0,13.0,12.0,12.0,1.7320508075629157
24129,2,13,2016,12,2,4,9,0,13.0,10.0,13.0,0.0
24130,2,13,2016,12,2,4,10,0,13.0,13.0,13.0,0.0
24131,2,16,2016,12,2,4,11,0,13.0,13.0,14.0,1.7320508075632322
24132,2,18,2016,12,2,4,12,0,16.0,13.0,15.666666666666666,2.516611478419879
24133,2,18,2016,12,2,4,13,0,18.0,13.0,17.333333333333332,1.154700538371573
24134,2,18,2016,12,2,4,14,0,18.0,16.0,18.0,0.0
24135,2,21,2016,12,2,4,15,0,18.0,18.0,19.0,1.73205080756402
24136,2,20,2016,12,2,4,16,0,21.0,18.0,19.666666666666668,1.527525231646557
24137,2,18,2016,12,2,4,17,0,20.0,18.0,19.666666666666668,1.527525231646557
24138,2,16,2016,12,2,4,18,0,18.0,21.0,18.0,1.9999999999956581
24139,2,17,2016,12,2,4,19,0,16.0,20.0,17.0,0.9999999999910454
24140,2,20,2016,12,2,4,20,0,17.0,18.0,17.666666666666668,2.0816659994619173
24141,2,18,2016,12,2,4,21,0,20.0,16.0,18.333333333333332,1.5275252316463201
24142,2,18,2016,12,2,4,22,0,18.0,17.0,18.666666666666668,1.1547005383718858
24143,2,15,2016,12,2,4,23,0,18.0,20.0,17.0,1.7320508075637067
24144,2,12,2016,12,3,5,0,0,15.0,18.0,15.0,2.999999999996835
24145,2,11,2016,12,3,5,1,0,12.0,18.0,12.666666666666666,2.081665999461269
24146,2,12,2016,12,3,5,2,0,11.0,15.0,11.666666666666666,0.5773502691716209
24147,2,12,2016,12,3,5,3,0,12.0,12.0,11.666666666666666,0.5773502691716209
24148,2,9,2016,12,3,5,4,0,12.0,11.0,11.0,1.732050807562772
24149,2,9,2016,12,3,5,5,0,9.0,12.0,10.0,1.7320508075626164
24150,2,10,2016,12,3,5,6,0,9.0,12.0,9.333333333333334,0.5773502691705322
24151,2,9,2016,12,3,5,7,0,10.0,9.0,9.333333333333334,0.5773502691705322
24152,2,9,2016,12,3,5,8,0,9.0,9.0,9.333333333333334,0.5773502691705322
24153,2,10,2016,12,3,5,9,0,9.0,10.0,9.333333333333334,0.5773502691705322
24154,2,13,2016,12,3,5,10,0,10.0,9.0,10.666666666666666,2.0816659994610105
24155,2,15,2016,12,3,5,11,0,13.0,9.0,12.666666666666666,2.5166114784195606
24156,2,9,2016,12,3,5,12,0,15.0,10.0,12.333333333333334,3.05505046330055
24157,2,7,2016,12,3,5,13,0,9.0,13.0,10.333333333333334,4.1633319989296815
24158,2,8,2016,12,3,5,14,0,7.0,15.0,8.0,0.9999999999886118
24159,2,12,2016,12,3,5,15,0,8.0,9.0,9.0,2.6457513110603883
24160,2,13,2016,12,3,5,16,0,12.0,7.0,11.0,2.6457513110605917
24161,2,10,2016,12,3,5,17,0,13.0,8.0,11.666666666666666,1.527525231645138
24162,2,13,2016,12,3,5,18,0,10.0,12.0,12.0,1.7320508075629244
24163,2,13,2016,12,3,5,19,0,13.0,13.0,12.0,1.7320508075629244
24164,2,15,2016,12,3,5,20,0,13.0,10.0,13.666666666666666,1.1547005383707116
24165,2,15,2016,12,3,5,21,0,15.0,13.0,14.333333333333334,1.1547005383708675
24166,2,15,2016,12,3,5,22,0,15.0,13.0,15.0,0.0
24167,2,15,2016,12,3,5,23,0,15.0,15.0,15.0,0.0
24168,2,16,2016,12,4,6,0,0,15.0,15.0,15.333333333333334,0.5773502691733263
24169,2,14,2016,12,4,6,1,0,16.0,15.0,15.0,0.9999999999904998
24170,2,10,2016,12,4,6,2,0,14.0,15.0,13.333333333333334,3.055050463300636
24171,2,10,2016,12,4,6,3,0,10.0,16.0,11.333333333333334,2.30940107675396
24172,2,13,2016,12,4,6,4,0,10.0,14.0,11.0,1.7320508075627674
24173,2,10,2016,12,4,6,5,0,13.0,10.0,11.0,1.7320508075627674
24174,2,7,2016,12,4,6,6,0,10.0,10.0,10.0,2.999999999996383
24175,2,6,2016,12,4,6,7,0,7.0,13.0,7.666666666666667,2.0816659994606175
24176,2,8,2016,12,4,6,8,0,6.0,10.0,7.0,0.9999999999883388
24177,2,10,2016,12,4,6,9,0,8.0,7.0,8.0,1.9999999999943046
24178,2,8,2016,12,4,6,10,0,10.0,6.0,8.666666666666666,1.1547005383695428
24179,2,14,2016,12,4,6,11,0,8.0,8.0,10.666666666666666,3.0550504633004003
24180,2,13,2016,12,4,6,12,0,14.0,10.0,11.666666666666666,3.214550253661083
24181,2,7,2016,12,4,6,13,0,13.0,8.0,11.333333333333334,3.7859388971974113
24182,2,8,2016,12,4,6,14,0,7.0,14.0,9.333333333333334,3.2145502536608865
24183,2,11,2016,12,4,6,15,0,8.0,13.0,8.666666666666666,2.0816659994607463
24184,2,11,2016,12,4,6,16,0,11.0,7.0,10.0,1.7320508075626113
24185,2,10,2016,12,4,6,17,0,11.0,8.0,10.666666666666666,0.5773502691711386
24186,2,10,2016,12,4,6,18,0,10.0,11.0,10.333333333333334,0.5773502691709826
24187,2,15,2016,12,4,6,19,0,10.0,11.0,11.666666666666666,2.886751345944525
24188,2,15,2016,12,4,6,20,0,15.0,10.0,13.333333333333334,2.8867513459446807
24189,2,16,2016,12,4,6,21,0,15.0,10.0,15.333333333333334,0.5773502691733229
24190,2,14,2016,12,4,6,22,0,16.0,15.0,15.0,0.9999999999904978
24191,2,17,2016,12,4,6,23,0,14.0,15.0,15.666666666666666,1.5275252316458439
24192,2,16,2016,12,5,0,0,0,17.0,16.0,15.666666666666666,1.5275252316458439
24193,2,14,2016,12,5,0,1,0,16.0,14.0,15.666666666666666,1.5275252316458439
24194,2,11,2016,12,5,0,2,0,14.0,17.0,13.666666666666666,2.5166114784196645
24195,2,11,2016,12,5,0,3,0,11.0,16.0,12.0,1.7320508075629237
24196,2,12,2016,12,5,0,4,0,11.0,14.0,11.333333333333334,0.5773502691714542
24197,2,11,2016,12,5,0,5,0,12.0,11.0,11.333333333333334,0.5773502691714542
24198,2,8,2016,12,5,0,6,0,11.0,11.0,10.333333333333334,2.081665999460963
24199,2,12,2016,12,5,0,7,0,8.0,12.0,10.333333333333334,2.081665999460963
24200,2,13,2016,12,5,0,8,0,12.0,11.0,11.0,2.645751311060591
24201,2,13,2016,12,5,0,9,0,13.0,8.0,12.666666666666666,0.577350269172074
24202,2,16,2016,12,5,0,10,0,13.0,12.0,14.0,1.7320508075632344
24203,2,16,2016,12,5,0,11,0,16.0,13.0,15.0,1.73205080756339
24204,2,19,2016,12,5,0,12,0,16.0,13.0,17.0,1.732050807563702
24205,2,16,2016,12,5,0,13,0,19.0,16.0,17.0,1.732050807563702
24206,2,18,2016,12,5,0,14,0,16.0,16.0,17.666666666666668,1.5275252316461965
24207,2,21,2016,12,5,0,15,0,18.0,19.0,18.333333333333332,2.516611478420164
24208,2,23,2016,12,5,0,16,0,21.0,16.0,20.666666666666668,2.516611478420414
24209,2,16,2016,12,5,0,17,0,23.0,18.0,20.0,3.605551275461727
24210,2,26,2016,12,5,0,18,0,16.0,21.0,21.666666666666668,5.131601439445382
24211,2,25,2016,12,5,0,19,0,26.0,23.0,22.333333333333332,5.507570547284734
24212,2,26,2016,12,5,0,20,0,25.0,16.0,25.666666666666668,0.5773502691781351
24213,2,27,2016,12,5,0,21,0,26.0,26.0,26.0,0.9999999999934563
24214,2,25,2016,12,5,0,22,0,27.0,25.0,26.0,0.9999999999934563
24215,2,21,2016,12,5,0,23,0,25.0,26.0,24.333333333333332,3.0550504633016047
24216,2,19,2016,12,6,1,0,0,21.0,27.0,21.666666666666668,3.0550504633013693
24217,2,21,2016,12,6,1,1,0,19.0,25.0,20.333333333333332,1.154700538372262
24218,2,17,2016,12,6,1,2,0,21.0,21.0,19.0,1.9999999999957843
24219,2,19,2016,12,6,1,3,0,17.0,19.0,19.0,1.9999999999957843
24220,2,14,2016,12,6,1,4,0,19.0,21.0,16.666666666666668,2.5166114784199825
24221,2,11,2016,12,6,1,5,0,14.0,17.0,14.666666666666666,4.041451884325005
24222,2,13,2016,12,6,1,6,0,11.0,19.0,12.666666666666666,1.5275252316453074
24223,2,14,2016,12,6,1,7,0,13.0,14.0,12.666666666666666,1.5275252316453074
24224,2,16,2016,12,6,1,8,0,14.0,11.0,14.333333333333334,1.5275252316456023
24225,2,17,2016,12,6,1,9,0,16.0,13.0,15.666666666666666,1.5275252316458383
24226,2,17,2016,12,6,1,10,0,17.0,14.0,16.666666666666668,0.5773502691739324
24227,2,15,2016,12,6,1,11,0,17.0,16.0,16.333333333333332,1.1547005383713274
24228,2,18,2016,12,6,1,12,0,15.0,17.0,16.666666666666668,1.5275252316460155
24229,2,16,2016,12,6,1,13,0,18.0,17.0,16.333333333333332,1.5275252316459569
24230,2,18,2016,12,6,1,14,0,16.0,15.0,17.333333333333332,1.1547005383715607
24231,2,20,2016,12,6,1,15,0,18.0,18.0,18.0,1.9999999999956504
24232,2,19,2016,12,6,1,16,0,20.0,16.0,19.0,0.9999999999915716
24233,2,22,2016,12,6,1,17,0,19.0,18.0,20.333333333333332,1.5275252316466645
24234,2,22,2016,12,6,1,18,0,22.0,20.0,21.0,1.732050807564323
24235,2,19,2016,12,6,1,19,0,22.0,19.0,21.0,1.732050807564323
24236,2,23,2016,12,6,1,20,0,19.0,22.0,21.333333333333332,2.081665999462386
24237,2,24,2016,12,6,1,21,0,23.0,22.0,22.0,2.645751311061711
24238,2,23,2016,12,6,1,22,0,24.0,19.0,23.333333333333332,0.5773502691770557
24239,2,18,2016,12,6,1,23,0,23.0,23.0,21.666666666666668,3.2145502536619204
24240,2,18,2016,12,7,2,0,0,18.0,24.0,19.666666666666668,2.8867513459452714
24241,2,22,2016,12,7,2,1,0,18.0,23.0,19.333333333333332,2.309401076754892
24242,2,16,2016,12,7,2,2,0,22.0,18.0,18.666666666666668,3.0550504633011046
24243,2,14,2016,12,7,2,3,0,16.0,18.0,17.333333333333332,4.163331998930134
24244,2,13,2016,12,7,2,4,0,14.0,22.0,14.333333333333334,1.5275252316456083
24245,2,13,2016,12,7,2,5,0,13.0,16.0,13.333333333333334,0.5773502691723913
24246,2,9,2016,12,7,2,6,0,13.0,14.0,11.666666666666666,2.309401076754001
24247,2,13,2016,12,7,2,7,0,9.0,13.0,11.666666666666666,2.309401076754001
24248,2,16,2016,12,7,2,8,0,13.0,13.0,12.666666666666666,3.511884584281362
24249,2,16,2016,12,7,2,9,0,16.0,9.0,15.0,1.7320508075633885
24250,2,19,2016,12,7,2,10,0,16.0,13.0,17.0,1.732050807563696
24251,2,17,2016,12,7,2,11,0,19.0,16.0,17.333333333333332,1.5275252316461299
24252,2,18,2016,12,7,2,12,0,17.0,16.0,18.0,0.999999999991294
24253,2,14,2016,12,7,2,13,0,18.0,19.0,16.333333333333332,2.0816659994617344
24254,2,19,2016,12,7,2,14,0,14.0,17.0,17.0,2.6457513110611974
24255,2,21,2016,12,7,2,15,0,19.0,18.0,18.0,3.6055512754615733
24256,2,18,2016,12,7,2,16,0,21.0,14.0,19.333333333333332,1.527525231646476
24257,2,19,2016,12,7,2,17,0,18.0,19.0,19.333333333333332,1.527525231646476
24258,2,16,2016,12,7,2,18,0,19.0,21.0,17.666666666666668,1.5275252316461818
24259,2,21,2016,12,7,2,19,0,16.0,18.0,18.666666666666668,2.516611478420191
24260,2,26,2016,12,7,2,20,0,21.0,19.0,21.0,4.999999999998419
24261,2,22,2016,12,7,2,21,0,26.0,16.0,23.0,2.6457513110618076
24262,2,23,2016,12,7,2,22,0,22.0,21.0,23.666666666666668,2.0816659994626825
24263,2,21,2016,12,7,2,23,0,23.0,26.0,22.0,0.999999999992367
24264,2,17,2016,12,8,3,0,0,21.0,22.0,20.333333333333332,3.055050463301248
24265,2,17,2016,12,8,3,1,0,17.0,23.0,18.333333333333332,2.309401076754771
24266,2,17,2016,12,8,3,2,0,17.0,21.0,17.0,0.0
24267,2,15,2016,12,8,3,3,0,17.0,17.0,16.333333333333332,1.154700538371321
24268,2,13,2016,12,8,3,4,0,15.0,17.0,15.0,1.999999999995242
24269,2,13,2016,12,8,3,5,0,13.0,17.0,13.666666666666666,1.1547005383706994
24270,2,10,2016,12,8,3,6,0,13.0,15.0,12.0,1.7320508075629162
24271,2,12,2016,12,8,3,7,0,10.0,13.0,11.666666666666666,1.5275252316451287
24272,2,11,2016,12,8,3,8,0,12.0,13.0,11.0,0.9999999999894053
24273,2,14,2016,12,8,3,9,0,11.0,10.0,12.333333333333334,1.5275252316452466
24274,2,19,2016,12,8,3,10,0,14.0,12.0,14.666666666666666,4.041451884325004
24275,2,18,2016,12,8,3,11,0,19.0,11.0,17.0,2.6457513110611983
24276,2,18,2016,12,8,3,12,0,18.0,14.0,18.333333333333332,0.5773502691747074
24277,2,19,2016,12,8,3,13,0,18.0,19.0,18.333333333333332,0.5773502691747074
24278,2,15,2016,12,8,3,14,0,19.0,18.0,17.333333333333332,2.081665999461866
24279,2,20,2016,12,8,3,15,0,15.0,18.0,18.0,2.645751311061302
24280,2,19,2016,12,8,3,16,0,20.0,19.0,18.0,2.645751311061302
24281,2,20,2016,12,8,3,17,0,19.0,15.0,19.666666666666668,0.5773502691753362
24282,2,17,2016,12,8,3,18,0,20.0,20.0,18.666666666666668,1.5275252316463688
24283,2,20,2016,12,8,3,19,0,17.0,19.0,19.0,1.7320508075640104
24284,2,19,2016,12,8,3,20,0,20.0,20.0,18.666666666666668,1.5275252316463688
24285,2,22,2016,12,8,3,21,0,19.0,17.0,20.333333333333332,1.527525231646663
24286,2,20,2016,12,8,3,22,0,22.0,20.0,20.333333333333332,1.527525231646663
24287,2,20,2016,12,8,3,23,0,20.0,19.0,20.666666666666668,1.1547005383723394
24288,2,21,2016,12,9,4,0,0,20.0,22.0,20.333333333333332,0.5773502691756452
24289,2,14,2016,12,9,4,1,0,21.0,20.0,18.333333333333332,3.785938897197908
24290,2,13,2016,12,9,4,2,0,14.0,20.0,16.0,4.358898943538555
24291,2,13,2016,12,9,4,3,0,13.0,21.0,13.333333333333334,0.5773502691723825
24292,2,13,2016,12,9,4,4,0,13.0,14.0,13.0,0.0
24293,2,11,2016,12,9,4,5,0,13.0,13.0,12.333333333333334,1.1547005383703957
24294,2,9,2016,12,9,4,6,0,11.0,13.0,11.0,1.9999999999947071
24295,2,6,2016,12,9,4,7,0,9.0,13.0,8.666666666666666,2.516611478419127
24296,2,13,2016,12,9,4,8,0,6.0,11.0,9.333333333333334,3.5118845842811046
24297,2,12,2016,12,9,4,9,0,13.0,9.0,10.333333333333334,3.7859388971973393
24298,2,12,2016,12,9,4,10,0,12.0,6.0,12.333333333333334,0.5773502691719195
24299,2,15,2016,12,9,4,11,0,12.0,13.0,13.0,1.7320508075630787
24300,2,11,2016,12,9,4,12,0,15.0,12.0,12.666666666666666,2.0816659994612645
24301,2,11,2016,12,9,4,13,0,11.0,12.0,12.333333333333334,2.309401076754076
24302,2,15,2016,12,9,4,14,0,11.0,15.0,12.333333333333334,2.309401076754076
24303,2,15,2016,12,9,4,15,0,15.0,11.0,13.666666666666666,2.309401076754232
24304,2,21,2016,12,9,4,16,0,15.0,11.0,17.0,3.4641016151351676
24305,2,18,2016,12,9,4,17,0,21.0,15.0,18.0,2.999999999997103
24306,2,20,2016,12,9,4,18,0,18.0,15.0,19.666666666666668,1.5275252316465526
24307,2,16,2016,12,9,4,19,0,20.0,21.0,18.0,1.9999999999956548
24308,2,18,2016,12,9,4,20,0,16.0,18.0,18.0,1.9999999999956548
24309,2,19,2016,12,9,4,21,0,18.0,20.0,17.666666666666668,1.527525231646198
24310,2,16,2016,12,9,4,22,0,19.0,16.0,17.666666666666668,1.527525231646198
24311,2,19,2016,12,9,4,23,0,16.0,18.0,18.0,1.7320508075638599
24312,2,13,2016,12,10,5,0,0,19.0,19.0,16.0,2.9999999999969233
24313,2,15,2016,12,10,5,1,0,13.0,16.0,15.666666666666666,3.0550504633008426
24314,2,16,2016,12,10,5,2,0,15.0,19.0,14.666666666666666,1.5275252316456687
24315,2,13,2016,12,10,5,3,0,16.0,13.0,14.666666666666666,1.5275252316456687
24316,2,8,2016,12,10,5,4,0,13.0,15.0,12.333333333333334,4.041451884324852
24317,2,8,2016,12,10,5,5,0,8.0,16.0,9.666666666666666,2.886751345944339
24318,2,11,2016,12,10,5,6,0,8.0,13.0,9.0,1.7320508075624563
24319,2,9,2016,12,10,5,7,0,11.0,8.0,9.333333333333334,1.5275252316447248
24320,2,10,2016,12,10,5,8,0,9.0,8.0,10.0,0.9999999999891488
24321,2,10,2016,12,10,5,9,0,10.0,11.0,9.666666666666666,0.5773502691706754
24322,2,7,2016,12,10,5,10,0,10.0,9.0,9.0,1.732050807562457
24323,2,8,2016,12,10,5,11,0,7.0,10.0,8.333333333333334,1.527525231644549
24324,2,10,2016,12,10,5,12,0,8.0,10.0,8.333333333333334,1.527525231644549
24325,2,10,2016,12,10,5,13,0,10.0,7.0,9.333333333333334,1.1547005383696995
24326,2,10,2016,12,10,5,14,0,10.0,8.0,10.0,0.0
24327,2,12,2016,12,10,5,15,0,10.0,10.0,10.666666666666666,1.1547005383700115
24328,2,12,2016,12,10,5,16,0,12.0,10.0,11.333333333333334,1.1547005383701676
24329,2,13,2016,12,10,5,17,0,12.0,10.0,12.333333333333334,0.5773502691719262
24330,2,17,2016,12,10,5,18,0,13.0,12.0,14.0,2.645751311060898
24331,2,14,2016,12,10,5,19,0,17.0,12.0,14.666666666666666,2.081665999461526
24332,2,13,2016,12,10,5,20,0,14.0,13.0,14.666666666666666,2.081665999461526
24333,2,12,2016,12,10,5,21,0,13.0,17.0,13.0,0.9999999999899607
24334,2,12,2016,12,10,5,22,0,12.0,14.0,12.333333333333334,0.5773502691719257
24335,2,14,2016,12,10,5,23,0,12.0,13.0,12.666666666666666,1.1547005383704794
24336,2,14,2016,12,11,6,0,0,14.0,12.0,13.333333333333334,1.1547005383706352
24337,2,13,2016,12,11,6,1,0,14.0,12.0,13.666666666666666,0.5773502691725497
24338,2,12,2016,12,11,6,2,0,13.0,14.0,13.0,0.9999999999899614
24339,2,8,2016,12,11,6,3,0,12.0,14.0,11.0,2.6457513110605926
24340,2,9,2016,12,11,6,4,0,8.0,13.0,9.666666666666666,2.081665999460879
24341,2,12,2016,12,11,6,5,0,9.0,12.0,9.666666666666666,2.081665999460879
24342,2,10,2016,12,11,6,6,0,12.0,8.0,10.333333333333334,1.5275252316449048
24343,2,9,2016,12,11,6,7,0,10.0,9.0,10.333333333333334,1.5275252316449048
24344,2,10,2016,12,11,6,8,0,9.0,12.0,9.666666666666666,0.5773502691706822
24345,2,13,2016,12,11,6,9,0,10.0,10.0,10.666666666666666,2.0816659994610087
24346,2,12,2016,12,11,6,10,0,13.0,9.0,11.666666666666666,1.5275252316451404
24347,2,13,2016,12,11,6,11,0,12.0,10.0,12.666666666666666,0.5773502691720859
24348,2,9,2016,12,11,6,12,0,13.0,13.0,11.333333333333334,2.081665999461095
24349,2,12,2016,12,11,6,13,0,9.0,12.0,11.333333333333334,2.081665999461095
24350,2,11,2016,12,11,6,14,0,12.0,13.0,10.666666666666666,1.527525231644963
24351,2,12,2016,12,11,6,15,0,11.0,9.0,11.666666666666666,0.5773502691716164
24352,2,13,2016,12,11,6,16,0,12.0,12.0,12.0,0.999999999989692
24353,2,10,2016,12,11,6,17,0,13.0,11.0,11.666666666666666,1.5275252316451393
24354,2,12,2016,12,11,6,18,0,10.0,12.0,11.666666666666666,1.5275252316451393
24355,2,12,2016,12,11,6,19,0,12.0,13.0,11.333333333333334,1.1547005383701685
24356,2,10,2016,12,11,6,20,0,12.0,10.0,11.333333333333334,1.1547005383701685
24357,2,16,2016,12,11,6,21,0,10.0,12.0,12.666666666666666,3.055050463300578
24358,2,15,2016,12,11,6,22,0,16.0,12.0,13.666666666666666,3.2145502536612516
24359,2,10,2016,12,11,6,23,0,15.0,10.0,13.666666666666666,3.2145502536612516
24360,2,13,2016,12,12,0,0,0,10.0,16.0,12.666666666666666,2.516611478419559
24361,2,12,2016,12,12,0,1,0,13.0,15.0,11.666666666666666,1.527525231645139
24362,2,12,2016,12,12,0,2,0,12.0,10.0,12.333333333333334,0.5773502691719264
24363,2,12,2016,12,12,0,3,0,12.0,13.0,12.0,0.0
24364,2,10,2016,12,12,0,4,0,12.0,12.0,11.333333333333334,1.1547005383701676
24365,2,11,2016,12,12,0,5,0,10.0,12.0,11.0,0.9999999999894207
24366,2,11,2016,12,12,0,6,0,11.0,12.0,10.666666666666666,0.5773502691711464
24367,2,9,2016,12,12,0,7,0,11.0,10.0,10.333333333333334,1.1547005383699336
24368,2,14,2016,12,12,0,8,0,9.0,11.0,11.333333333333334,2.5166114784194153
24369,2,15,2016,12,12,0,9,0,14.0,11.0,12.666666666666666,3.214550253661167
24370,2,13,2016,12,12,0,10,0,15.0,9.0,14.0,0.9999999999902311
24371,2,15,2016,12,12,0,11,0,13.0,14.0,14.333333333333334,1.1547005383708695
24372,2,15,2016,12,12,0,12,0,15.0,15.0,14.333333333333334,1.1547005383708695
24373,2,16,2016,12,12,0,13,0,15.0,13.0,15.333333333333334,0.5773502691733302
24374,2,17,2016,12,12,0,14,0,16.0,15.0,16.0,0.9999999999907716
24375,2,21,2016,12,12,0,15,0,17.0,15.0,18.0,2.645751311061307
24376,2,17,2016,12,12,0,16,0,21.0,16.0,18.333333333333332,2.309401076754781
24377,2,19,2016,12,12,0,17,0,17.0,17.0,19.0,1.9999999999957918
24378,2,20,2016,12,12,0,18,0,19.0,21.0,18.666666666666668,1.5275252316463774
24379,2,20,2016,12,12,0,19,0,20.0,17.0,19.666666666666668,0.5773502691753588
24380,2,18,2016,12,12,0,20,0,20.0,19.0,19.333333333333332,1.1547005383720406
24381,2,22,2016,12,12,0,21,0,18.0,20.0,20.0,1.9999999999959273
24382,2,19,2016,12,12,0,22,0,22.0,20.0,19.666666666666668,2.0816659994621767
24383,2,15,2016,12,12,0,23,0,19.0,18.0,18.666666666666668,3.5118845842818245
24384,2,15,2016,12,13,1,0,0,15.0,22.0,16.333333333333332,2.3094010767545474
24385,2,16,2016,12,13,1,1,0,15.0,19.0,15.333333333333334,0.5773502691733385
24386,2,18,2016,12,13,1,2,0,16.0,15.0,16.333333333333332,1.5275252316459662
24387,2,17,2016,12,13,1,3,0,18.0,15.0,17.0,0.9999999999910442
24388,2,12,2016,12,13,1,4,0,17.0,16.0,15.666666666666666,3.2145502536614203
24389,2,10,2016,12,13,1,5,0,12.0,18.0,13.0,3.605551275461206
24390,2,15,2016,12,13,1,6,0,10.0,17.0,12.333333333333334,2.516611478419525
24391,2,10,2016,12,13,1,7,0,15.0,12.0,11.666666666666666,2.8867513459445284
